"token","count"
"lake","51"
"pont","51"
"depth","50"
"songs","50"
"joined","50"
"risk","50"
"bitter","50"
"dallas","50"
"surprise","50"
"january","50"
"improved","50"
"plants","50"
"create","50"
"percent","50"
"hole","50"
"supported","50"
"situations","50"
"minor","50"
"advice","50"
"telling","50"
"chain","50"
"burning","50"
"represented","50"
"etc","50"
"suggest","50"
"foods","50"
"item","50"
"notes","50"
"minds","50"
"formula","50"
"largest","50"
"conducted","50"
"positions","50"
"permitted","50"
"dozen","50"
"cultural","50"
"symbol","50"
"vital","50"
"chest","50"
"japanese","49"
"spend","49"
"sample","49"
"advertising","49"
"childhood","49"
"apply","49"
"push","49"
"experiences","49"
"generation","49"
"orders","49"
"loved","49"
"attend","49"
"charlie","49"
"guy","49"
"twelve","49"
"theater","49"
"extra","49"
"sick","49"
"measurements","49"
"liked","49"
"georgia","49"
"wonderful","49"
"conflict","49"
"granted","49"
"flesh","49"
"conduct","49"
"guard","49"
"abroad","49"
"executive","49"
"components","49"
"angle","49"
"element","49"
"pushed","49"
"alive","49"
"exercise","49"
"disease","49"
"worry","49"
"properly","49"
"conventional","49"
"achieve","49"
"pre","49"
"baseball","49"
"emphasis","49"
"soil","49"
"runs","48"
"bedroom","48"
"protestant","48"
"decisions","48"
"spite","48"
"introduced","48"
"driving","48"
"walking","48"
"choose","48"
"demands","48"
"owned","48"
"ages","48"
"indian","48"
"august","48"
"wave","48"
"prove","48"
"lie","48"
"nineteenth","48"
"forget","48"
"putting","48"
"blind","48"
"desired","48"
"silence","48"
"slight","48"
"mantle","48"
"joseph","48"
"assigned","48"
"alfred","48"
"contrary","48"
"changing","48"
"screen","48"
"games","48"
"examples","48"
"sin","48"
"pocket","48"
"machinery","48"
"haven","48"
"foundation","48"
"becoming","47"
"grant","47"
"experienced","47"
"handle","47"
"wooden","47"
"seat","47"
"ill","47"
"useful","47"
"windows","47"
"institute","47"
"version","47"
"establishment","47"
"interpretation","47"
"unable","47"
"conviction","47"
"warren","47"
"towns","47"
"firms","47"
"elections","47"
"fairly","47"
"correct","47"
"efficiency","47"
"description","47"
"engine","47"
"begun","47"
"strike","47"
"moscow","47"
"mention","47"
"massachusetts","47"
"angeles","47"
"linda","47"
"bride","47"
"grown","47"
"thoughts","47"
"shooting","47"
"stream","47"
"native","47"
"insurance","47"
"details","47"
"device","47"
"easier","47"
"detective","47"
"philadelphia","47"
"expense","46"
"crowd","46"
"driven","46"
"raise","46"
"employed","46"
"processes","46"
"formal","46"
"characteristics","46"
"artery","46"
"fundamental","46"
"practically","46"
"colors","46"
"administrative","46"
"iron","46"
"salt","46"
"shoulders","46"
"milk","46"
"issued","46"
"liquid","46"
"maintained","46"
"sounds","46"
"troops","46"
"missile","46"
"edward","46"
"worse","46"
"roberts","46"
"eventually","46"
"television","46"
"medium","46"
"wet","46"
"firmly","46"
"passage","46"
"motors","46"
"boats","46"
"payments","46"
"target","46"
"advanced","46"
"ice","46"
"listen","46"
"grand","46"
"practices","46"
"partly","46"
"ride","46"
"nodded","46"
"detailed","46"
"mayor","46"
"breakfast","46"
"october","46"
"machines","46"
"flight","46"
"bound","46"
"uniform","46"
"widely","45"
"destroy","45"
"safety","45"
"hills","45"
"moments","45"
"manufacturers","45"
"taught","45"
"waves","45"
"drinking","45"
"female","45"
"leaves","45"
"hoped","45"
"holy","45"
"estate","45"
"papers","45"
"centuries","45"
"latin","45"
"silent","45"
"poem","45"
"referred","45"
"supreme","45"
"royal","45"
"los","45"
"cast","45"
"automobile","45"
"operator","45"
"views","45"
"alexander","45"
"developing","45"
"extended","45"
"wright","45"
"ain","45"
"decade","45"
"sixty","45"
"convinced","44"
"diameter","44"
"till","44"
"reader","44"
"vehicles","44"
"panels","44"
"anne","44"
"tired","44"
"rural","44"
"opportunities","44"
"wire","44"
"impressive","44"
"fill","44"
"brilliant","44"
"humor","44"
"congregation","44"
"losses","44"
"tendency","44"
"creation","44"
"comparison","44"
"expansion","44"
"concentration","44"
"count","44"
"acceptance","44"
"adams","44"
"testimony","44"
"depends","44"
"watson","44"
"approached","44"
"kate","44"
"functions","44"
"gradually","44"
"precisely","44"
"nearby","44"
"vacation","44"
"approval","44"
"aspect","44"
"sorry","44"
"wished","44"
"personality","44"
"lucy","44"
"fought","44"
"identified","44"
"concrete","44"
"fifth","44"
"shut","44"
"opera","44"
"noticed","44"
"soul","44"
"cousin","44"
"cook","44"
"includes","44"
"brain","44"
"february","44"
"assembly","44"
"instrument","43"
"hans","43"
"paul","43"
"ring","43"
"motor","43"
"confused","43"
"sum","43"
"engineering","43"
"engaged","43"
"steel","43"
"offices","43"
"swung","43"
"employment","43"
"integration","43"
"younger","43"
"universal","43"
"everywhere","43"
"purchase","43"
"agent","43"
"promised","43"
"hopes","43"
"laughed","43"
"numerous","43"
"rayburn","43"
"crossed","43"
"measures","43"
"jess","43"
"cloth","43"
"mail","43"
"encourage","43"
"skin","43"
"content","43"
"essentially","43"
"prior","43"
"sports","43"
"feels","43"
"request","43"
"seriously","43"
"millions","43"
"johnson","43"
"stepped","43"
"riding","43"
"speaker","43"
"legislation","43"
"via","43"
"provision","43"
"extremely","43"
"throw","43"
"luck","43"
"lights","43"
"interference","43"
"wearing","43"
"stages","43"
"constitution","43"
"devoted","43"
"determination","43"
"chamber","43"
"percentage","43"
"catch","43"
"lovely","43"
"mental","43"
"navy","43"
"movements","43"
"doctrine","43"
"cry","43"
"calling","42"
"promise","42"
"liberty","42"
"remarkable","42"
"path","42"
"singing","42"
"pace","42"
"drama","42"
"prime","42"
"drawing","42"
"resistance","42"
"meat","42"
"quarter","42"
"impression","42"
"conversation","42"
"lawyer","42"
"pride","42"
"expensive","42"
"peter","42"
"considering","42"
"brothers","42"
"incident","42"
"necessarily","42"
"sold","42"
"suffering","42"
"sheet","42"
"periods","42"
"superior","42"
"handed","42"
"raising","42"
"opposition","42"
"valuable","42"
"lincoln","42"
"contain","42"
"load","42"
"tend","42"
"brush","42"
"fed","42"
"mold","42"
"weakness","42"
"lies","42"
"honest","42"
"elsewhere","42"
"welcome","42"
"seeking","42"
"representative","42"
"expenses","42"
"mobile","42"
"africa","42"
"violence","42"
"avenue","42"
"bureau","41"
"spending","41"
"surely","41"
"reaching","41"
"mostly","41"
"occasionally","41"
"discovery","41"
"quietly","41"
"unknown","41"
"proof","41"
"trend","41"
"rough","41"
"fun","41"
"republic","41"
"arranged","41"
"anyway","41"
"bills","41"
"orleans","41"
"italian","41"
"proud","41"
"switch","41"
"reflected","41"
"wages","41"
"comfort","41"
"continuous","41"
"waters","41"
"tragedy","41"
"anger","41"
"terrible","41"
"opinions","41"
"courts","41"
"grade","41"
"boards","41"
"v","41"
"deny","41"
"touched","41"
"fears","41"
"pink","41"
"tiny","41"
"threw","41"
"shoes","41"
"mounted","41"
"equivalent","41"
"models","41"
"offers","41"
"wise","41"
"thousands","41"
"appointed","41"
"electrical","41"
"finger","41"
"pennsylvania","41"
"rachel","41"
"listed","41"
"difficulties","41"
"whenever","41"
"curious","41"
"helping","41"
"dirt","41"
"pounds","41"
"relative","41"
"knowing","41"
"snake","41"
"visual","40"
"mere","40"
"depend","40"
"creative","40"
"ease","40"
"mankind","40"
"liquor","40"
"external","40"
"regional","40"
"rapid","40"
"dancing","40"
"communists","40"
"recommended","40"
"charges","40"
"hundreds","40"
"exists","40"
"francisco","40"
"porch","40"
"intelligence","40"
"walter","40"
"tables","40"
"lots","40"
"urban","40"
"recorded","40"
"guns","40"
"transportation","40"
"spirits","40"
"developments","40"
"believes","40"
"patterns","40"
"origin","40"
"scotty","40"
"host","40"
"cuba","40"
"suit","40"
"colored","40"
"considerably","40"
"supplies","40"
"reduction","40"
"smoke","40"
"continues","40"
"steady","40"
"atlantic","40"
"oxygen","40"
"agree","40"
"heaven","40"
"mountains","40"
"contribute","40"
"volumes","40"
"acres","40"
"shift","40"
"ballet","40"
"qualities","40"
"dependent","40"
"explanation","40"
"resulting","40"
"attitudes","40"
"stranger","40"
"skill","40"
"salary","40"
"palace","40"
"lawrence","40"
"concerns","40"
"award","40"
"bars","40"
"payment","40"
"seed","40"
"painted","39"
"counter","39"
"possibilities","39"
"shares","39"
"removal","39"
"mama","39"
"storage","39"
"personally","39"
"emergency","39"
"washing","39"
"sister","39"
"warfare","39"
"coat","39"
"burden","39"
"route","39"
"ships","39"
"violent","39"
"accomplished","39"
"core","39"
"jim","39"
"pleased","39"
"em","39"
"participation","39"
"slavery","39"
"expenditures","39"
"extensive","39"
"mississippi","39"
"emotions","39"
"rolled","39"
"tool","39"
"doors","39"
"recognition","39"
"representatives","39"
"decide","39"
"northern","39"
"anybody","39"
"excess","39"
"handling","39"
"increasingly","39"
"enjoy","39"
"cup","39"
"journal","39"
"rare","39"
"recreation","39"
"arc","39"
"wisdom","39"
"express","39"
"answers","39"
"varying","39"
"prominent","39"
"carl","39"
"saved","39"
"consideration","39"
"distinct","39"
"intended","39"
"adam","39"
"collected","39"
"cooling","39"
"cooperation","39"
"dean","39"
"bonds","39"
"marketing","39"
"prokofieff","39"
"muscle","39"
"warning","39"
"remaining","39"
"denied","39"
"bond","39"
"containing","39"
"confusion","39"
"customers","38"
"susan","38"
"code","38"
"drug","38"
"scheduled","38"
"sudden","38"
"climbed","38"
"flying","38"
"listening","38"
"seeds","38"
"rarely","38"
"residential","38"
"images","38"
"approved","38"
"controlled","38"
"stairs","38"
"thrown","38"
"environment","38"
"angry","38"
"comment","38"
"bob","38"
"connected","38"
"darkness","38"
"adopted","38"
"particles","38"
"societies","38"
"match","38"
"rode","38"
"assumption","38"
"sufficiently","38"
"investment","38"
"virtually","38"
"pair","38"
"dealing","38"
"distinction","38"
"regions","38"
"tour","38"
"teach","38"
"writes","38"
"separated","38"
"dangerous","38"
"anxiety","38"
"axis","38"
"pike","38"
"parallel","38"
"golden","38"
"ohio","38"
"shakespeare","38"
"highway","38"
"communities","38"
"bread","38"
"consciousness","38"
"brings","38"
"introduction","38"
"loan","38"
"institution","38"
"heads","38"
"focus","38"
"criticism","38"
"foam","38"
"curve","38"
"beer","38"
"precision","38"
"automatic","38"
"forever","38"
"afford","38"
"proposal","38"
"thyroid","38"
"sell","37"
"sake","37"
"occur","37"
"prison","37"
"species","37"
"joint","37"
"engineer","37"
"notion","37"
"tissue","37"
"happens","37"
"neutral","37"
"allotment","37"
"maris","37"
"distinguished","37"
"atomic","37"
"display","37"
"copy","37"
"acts","37"
"suffered","37"
"admitted","37"
"resulted","37"
"editorial","37"
"indicates","37"
"reply","37"
"glance","37"
"winston","37"
"visited","37"
"estimate","37"
"conscience","37"
"chose","37"
"shear","37"
"equipped","37"
"necessity","37"
"languages","37"
"varied","37"
"attractive","37"
"grace","37"
"obtain","37"
"replaced","37"
"bag","37"
"observations","37"
"revealed","37"
"smooth","37"
"worship","37"
"pope","37"
"talent","37"
"existed","37"
"atom","37"
"saxon","37"
"permanent","37"
"raw","37"
"pro","37"
"henrietta","37"
"legislature","37"
"readily","37"
"guidance","37"
"fired","37"
"identification","37"
"slaves","37"
"threat","37"
"defined","37"
"distant","37"
"asia","37"
"colonel","37"
"mid","37"
"knee","37"
"amounts","37"
"unlike","37"
"sharply","36"
"improve","36"
"stanley","36"
"burned","36"
"manchester","36"
"instant","36"
"destruction","36"
"tongue","36"
"eleven","36"
"restaurant","36"
"profit","36"
"thickness","36"
"signed","36"
"civilization","36"
"experts","36"
"random","36"
"guest","36"
"joy","36"
"queen","36"
"democrats","36"
"agricultural","36"
"maturity","36"
"curt","36"
"comparable","36"
"striking","36"
"holmes","36"
"matsuo","36"
"simultaneously","36"
"alex","36"
"goals","36"
"deeply","36"
"experimental","36"
"transfer","36"
"aim","36"
"formation","36"
"golf","36"
"tonight","36"
"hate","36"
"roll","36"
"magic","36"
"illusion","36"
"processing","36"
"improvement","36"
"onset","36"
"consists","36"
"banks","36"
"funny","36"
"patent","36"
"errors","36"
"objectives","36"
"edition","36"
"tough","36"
"cash","36"
"reactions","36"
"contributed","36"
"cleaning","36"
"psychological","36"
"exception","36"
"folk","36"
"washed","36"
"pilot","36"
"concert","36"
"shouted","36"
"definition","36"
"insisted","36"
"satisfactory","36"
"taxes","36"
"favorite","36"
"laboratory","36"
"thompson","36"
"catholics","36"
"assistant","35"
"engineers","35"
"selection","35"
"holds","35"
"inevitably","35"
"illinois","35"
"belong","35"
"reception","35"
"pressures","35"
"bang","35"
"whereas","35"
"consumer","35"
"fail","35"
"greg","35"
"furniture","35"
"questionnaire","35"
"gate","35"
"furthermore","35"
"desegregation","35"
"presumably","35"
"musicians","35"
"regarding","35"
"innocent","35"
"primitive","35"
"regardless","35"
"studying","35"
"briefly","35"
"missed","35"
"staining","35"
"yard","35"
