"token","count"
"republican","56"
"apply","56"
"vital","56"
"regarded","56"
"divided","56"
"driving","56"
"conduct","56"
"runs","56"
"pre","56"
"dozen","56"
"lake","56"
"cultural","56"
"chest","56"
"represented","56"
"entitled","56"
"identity","56"
"soil","56"
"pure","56"
"wished","56"
"minds","56"
"guess","56"
"loved","56"
"spite","56"
"breath","56"
"dear","56"
"jews","56"
"conducted","55"
"welfare","55"
"phone","55"
"agency","55"
"fort","55"
"demands","55"
"processes","55"
"extended","55"
"huge","55"
"david","55"
"symbol","55"
"machines","55"
"description","55"
"win","55"
"arthur","55"
"worry","55"
"begins","55"
"guard","55"
"theme","55"
"extra","55"
"percent","55"
"k","55"
"device","55"
"improved","55"
"games","55"
"wright","55"
"alfred","55"
"plenty","55"
"bedroom","55"
"components","55"
"properly","55"
"detective","55"
"author","55"
"inner","55"
"sounds","55"
"publication","55"
"childhood","55"
"preparation","55"
"hearst","55"
"october","54"
"rural","54"
"firms","54"
"attend","54"
"decisions","54"
"unable","54"
"element","54"
"absence","54"
"positions","54"
"risk","54"
"january","54"
"seat","54"
"walking","54"
"guy","54"
"mantle","54"
"owned","54"
"push","54"
"wonderful","54"
"bound","54"
"suggest","54"
"create","54"
"female","54"
"finding","54"
"cousin","54"
"interpretation","54"
"putting","54"
"forget","54"
"breakfast","54"
"sin","54"
"pont","54"
"thoughts","54"
"content","54"
"measurements","54"
"practices","53"
"experienced","53"
"speaker","53"
"crowd","53"
"largest","53"
"fill","53"
"massachusetts","53"
"conflict","53"
"pushed","53"
"handle","53"
"prove","53"
"bitter","53"
"theater","53"
"operate","53"
"vehicles","53"
"spend","53"
"remarks","53"
"assigned","53"
"twelve","53"
"administrative","53"
"iron","53"
"stream","53"
"advanced","53"
"august","53"
"troops","53"
"band","53"
"rear","53"
"engine","53"
"slight","53"
"japanese","53"
"windows","53"
"watson","53"
"plain","53"
"version","53"
"contrary","53"
"examples","53"
"angle","53"
"experiences","53"
"depth","53"
"disease","53"
"wet","53"
"motors","53"
"protestant","53"
"practically","53"
"flesh","53"
"grand","52"
"establishment","52"
"introduced","52"
"detailed","52"
"eventually","52"
"conventional","52"
"chain","52"
"knowing","52"
"correct","52"
"wave","52"
"widely","52"
"moscow","52"
"raise","52"
"warren","52"
"developing","52"
"advice","52"
"centers","52"
"foundation","52"
"telling","52"
"abroad","52"
"pocket","52"
"grown","52"
"colors","52"
"shoulders","52"
"sick","52"
"silence","52"
"lincoln","52"
"characteristics","52"
"artery","52"
"ice","52"
"investigation","51"
"achieve","51"
"employed","51"
"approval","51"
"estate","51"
"elections","51"
"supreme","51"
"institute","51"
"grant","51"
"television","51"
"ill","51"
"assembly","51"
"hoped","51"
"listen","51"
"gradually","51"
"views","51"
"foods","51"
"wooden","51"
"acceptance","51"
"advertising","51"
"philadelphia","51"
"los","51"
"angeles","51"
"surprise","51"
"stages","51"
"blind","51"
"agree","51"
"uniform","51"
"devoted","51"
"missile","51"
"papers","51"
"burning","51"
"situations","51"
"boats","51"
"ages","51"
"begun","51"
"easier","51"
"nodded","51"
"opportunities","51"
"necessarily","51"
"soul","51"
"waves","51"
"laughed","51"
"mayor","50"
"efficiency","50"
"automobile","50"
"mention","50"
"courts","50"
"issued","50"
"expense","50"
"extremely","50"
"roberts","50"
"choose","50"
"latin","50"
"manufacturers","50"
"proud","50"
"edward","50"
"changing","50"
"worse","50"
"navy","50"
"fifth","50"
"pair","50"
"brilliant","50"
"charlie","50"
"conversation","50"
"taught","50"
"bride","50"
"via","50"
"welcome","50"
"pink","50"
"hills","50"
"ring","50"
"conviction","50"
"strike","50"
"moments","50"
"fundamental","50"
"tiny","50"
"desired","50"
"convinced","50"
"silent","50"
"noticed","50"
"till","50"
"drinking","50"
"towns","50"
"linda","50"
"suit","49"
"constitution","49"
"violence","49"
"passage","49"
"millions","49"
"cook","49"
"request","49"
"firmly","49"
"count","49"
"hopes","49"
"tendency","49"
"cuba","49"
"royal","49"
"depends","49"
"payments","49"
"ride","49"
"impressive","49"
"screen","49"
"sports","49"
"grade","49"
"shooting","49"
"milk","49"
"quietly","49"
"cry","49"
"driven","49"
"holy","49"
"tragedy","49"
"liberty","49"
"incident","49"
"formal","49"
"rolled","49"
"operator","49"
"reaching","49"
"creative","49"
"salt","49"
"personality","49"
"measures","49"
"haven","49"
"consideration","49"
"leaves","49"
"partly","49"
"liquid","49"
"fought","48"
"destroy","48"
"employment","48"
"payment","48"
"rayburn","48"
"sold","48"
"safety","48"
"honest","48"
"integration","48"
"alexander","48"
"steel","48"
"expansion","48"
"target","48"
"flight","48"
"tired","48"
"luck","48"
"opera","48"
"brain","48"
"concentration","48"
"functions","48"
"occasionally","48"
"comparison","48"
"resistance","48"
"cast","48"
"instrument","48"
"concrete","48"
"precisely","48"
"centuries","48"
"equivalent","48"
"electrical","48"
"swung","48"
"sorry","48"
"maintained","48"
"medium","48"
"diameter","48"
"intelligence","48"
"anger","48"
"poem","48"
"attitudes","48"
"skin","48"
"considering","47"
"legislation","47"
"bonds","47"
"liquor","47"
"insurance","47"
"denied","47"
"bills","47"
"creation","47"
"loan","47"
"fears","47"
"sum","47"
"sheet","47"
"trend","47"
"thousands","47"
"engaged","47"
"provision","47"
"seeking","47"
"purchase","47"
"representative","47"
"deny","47"
"reader","47"
"northern","47"
"native","47"
"rough","47"
"expenses","47"
"engineering","47"
"testimony","47"
"prior","47"
"interference","47"
"lights","47"
"remarkable","47"
"surely","47"
"humor","47"
"italian","47"
"singing","47"
"mail","47"
"everywhere","47"
"vacation","47"
"fun","47"
"models","47"
"february","47"
"boards","47"
"supplies","47"
"sixty","47"
"stairs","47"
"lucy","47"
"congregation","47"
"unknown","47"
"movements","47"
"mobile","47"
"meat","47"
"wearing","47"
"aspect","47"
"numerous","47"
"chamber","47"
"mere","47"
"essentially","47"
"periods","47"
"patterns","47"
"fed","47"
"discovery","47"
"jess","47"
"superior","46"
"relative","46"
"recommended","46"
"bond","46"
"opposition","46"
"v","46"
"load","46"
"difficulties","46"
"atomic","46"
"encourage","46"
"determination","46"
"losses","46"
"handed","46"
"weakness","46"
"identified","46"
"pennsylvania","46"
"avenue","46"
"valuable","46"
"decade","46"
"curious","46"
"anyway","46"
"containing","46"
"crossed","46"
"threw","46"
"wire","46"
"dangerous","46"
"mounted","46"
"journal","46"
"em","46"
"ain","46"
"universal","46"
"snake","46"
"anne","46"
"panels","46"
"seriously","46"
"pride","46"
"pilot","46"
"shares","46"
"percentage","46"
"adams","46"
"stepped","46"
"finger","46"
"adam","46"
"cloth","46"
"brush","46"
"doctrine","46"
"precision","46"
"shut","46"
"mama","46"
"offices","45"
"appointed","45"
"warning","45"
"promised","45"
"promise","45"
"lawyer","45"
"residential","45"
"adopted","45"
"taxes","45"
"depend","45"
"excess","45"
"africa","45"
"impression","45"
"core","45"
"feels","45"
"rapid","45"
"referred","45"
"controlled","45"
"origin","45"
"calling","45"
"johnson","45"
"fired","45"
"charges","45"
"flying","45"
"includes","45"
"pounds","45"
"yard","45"
"nearby","45"
"anybody","45"
"carl","45"
"cup","45"
"switch","45"
"intended","45"
"peter","45"
"qualities","45"
"offers","45"
"agent","45"
"riding","45"
"elsewhere","45"
"prime","45"
"ballet","45"
"expensive","45"
"approached","45"
"angry","45"
"arranged","45"
"terrible","45"
"manchester","45"
"hans","45"
"washing","45"
"slavery","45"
"curve","45"
"mold","45"
"kate","45"
"burden","44"
"listed","44"
"considerably","44"
"mostly","44"
"admitted","44"
"route","44"
"errors","44"
"raising","44"
"wisdom","44"
"opinions","44"
"asia","44"
"continuous","44"
"acres","44"
"paul","44"
"confusion","44"
"brothers","44"
"external","44"
"pace","44"
"orleans","44"
"hundreds","44"
"developments","44"
"enjoy","44"
"younger","44"
"helping","44"
"dirt","44"
"quarter","44"
"francisco","44"
"muscle","44"
"accomplished","44"
"lies","44"
"suffering","44"
"lovely","44"
"sale","44"
"spirits","44"
"drawing","44"
"ships","44"
"collected","44"
"colored","44"
"extensive","44"
"path","44"
"coat","44"
"visual","44"
"climbed","44"
"contain","44"
"expenditures","44"
"shoes","44"
"drama","44"
"tables","44"
"volumes","44"
"answers","44"
"confused","44"
"contribute","44"
"heaven","44"
"darkness","44"
"recognition","44"
"slaves","44"
"rachel","44"
"oxygen","44"
"cooling","44"
"believes","43"
"prison","43"
"mental","43"
"urban","43"
"personally","43"
"republic","43"
"storage","43"
"insisted","43"
"technology","43"
"amounts","43"
"bureau","43"
"explanation","43"
"dealing","43"
"removal","43"
"salary","43"
"saved","43"
"transportation","43"
"thompson","43"
"recorded","43"
"steady","43"
"throw","43"
"illinois","43"
"proof","43"
"golden","43"
"concerns","43"
"sister","43"
"separated","43"
"tour","43"
"dancing","43"
"comfort","43"
"consists","43"
"warfare","43"
"institution","43"
"violent","43"
"investment","43"
"raw","43"
"occur","43"
"seed","43"
"tend","43"
"heads","43"
"painted","43"
"pike","43"
"identification","43"
"tool","43"
"lifted","43"
"catch","43"
"touched","43"
"mountains","43"
"mankind","43"
"recreation","43"
"readily","43"
"porch","43"
"whenever","43"
"stranger","43"
"pope","43"
"smoke","43"
"emotions","43"
"thickness","43"
"environment","43"
"anxiety","43"
"henrietta","43"
"scotty","43"
"handling","42"
"obtain","42"
"smooth","42"
"pro","42"
"legislative","42"
"wise","42"
"holds","42"
"atlantic","42"
"dean","42"
"waters","42"
"reply","42"
"unlike","42"
"walter","42"
"sell","42"
"reduction","42"
"comment","42"
"replaced","42"
"ease","42"
"mississippi","42"
"suffered","42"
"threat","42"
"demanded","42"
"lots","42"
"award","42"
"comparable","42"
"queen","42"
"wages","42"
"burned","42"
"hate","42"
"increasingly","42"
"bag","42"
"express","42"
"processing","42"
"engineer","42"
"marketing","42"
"resulting","42"
"concert","42"
"sufficiently","42"
"distinguished","42"
"match","42"
"shift","42"
"reflected","42"
"reactions","42"
"varying","42"
"varied","42"
"weapon","42"
"guns","42"
"criticism","42"
"exists","42"
"editorial","42"
"psychological","42"
"seeds","42"
"defined","42"
"possibilities","42"
"thyroid","42"
"civilization","42"
"distinct","42"
"particles","42"
"skill","42"
"host","42"
"tissue","42"
"legislature","41"
"opposed","41"
"lawrence","41"
"customers","41"
"proposal","41"
"representatives","41"
"senator","41"
"teach","41"
"dependent","41"
"societies","41"
"communists","41"
"constantly","41"
"neighbors","41"
"communities","41"
"democrats","41"
"visited","41"
"writes","41"
"spending","41"
"doors","41"
"distinction","41"
"bob","41"
"selection","41"
"arc","41"
"rare","41"
"continues","41"
"folk","41"
"favorite","41"
"sake","41"
"palace","41"
"mid","41"
"display","41"
"downtown","41"
"restaurant","41"
"automatic","41"
"pleased","41"
"spoken","41"
"desegregation","41"
"regional","41"
"counter","41"
"assumption","41"
"output","41"
"bars","41"
"bread","41"
"stick","41"
"drunk","41"
"musicians","41"
"remaining","41"
"soldier","41"
"participation","41"
"virtually","41"
"connected","41"
"limits","41"
"funny","41"
"shakespeare","41"
"involves","41"
"rarely","41"
"whereas","41"
"describe","41"
"images","41"
"drug","41"
"saxon","41"
"combined","40"
"exception","40"
"regarding","40"
"highway","40"
"approved","40"
"composed","40"
"afford","40"
"tonight","40"
"neutral","40"
"castro","40"
"happens","40"
"jim","40"
"languages","40"
"goals","40"
"y","40"
"decide","40"
"severe","40"
"notion","40"
"introduction","40"
"owners","40"
"laboratory","40"
"existed","40"
"grace","40"
"knee","40"
"cotton","40"
"missed","40"
"contributed","40"
"magazine","40"
"forever","40"
"mystery","40"
"prominent","40"
"maris","40"
"code","40"
"thoroughly","40"
"shared","40"
"talent","40"
"studying","40"
"handsome","40"
"permanent","40"
"observations","40"
"winston","40"
"definition","40"
"guidance","40"
"alex","40"
"improvement","40"
"presumably","40"
"colonel","40"
"brings","40"
"indicates","40"
"discover","40"
"intense","40"
"necessity","40"
"eleven","40"
"shouted","40"
"holes","40"
"focus","40"
"conscience","40"
"tongue","40"
"thrown","40"
"glance","40"
"destruction","40"
"regions","40"
"joy","40"
"hydrogen","40"
"forgotten","40"
"atoms","40"
"parallel","40"
"axis","40"
"shear","40"
"rode","40"
"curt","40"
"atlanta","39"
"candidates","39"
"authorities","39"
"scheduled","39"
"estimate","39"
"acts","39"
"improve","39"
"track","39"
"cooperation","39"
"deeply","39"
"clerk","39"
"assured","39"
"attractive","39"
"transfer","39"
"represents","39"
"newspapers","39"
"colleges","39"
"joint","39"
"cleaning","39"
"emergency","39"
"striking","39"
"trials","39"
"robinson","39"
"gained","39"
"bang","39"
"sudden","39"
"mad","39"
"anywhere","39"
"beer","39"
"stanley","39"
"furniture","39"
"susan","39"
"consumer","39"
"harbor","39"
"agents","39"
